480,	0.79,	50.00,	0.95,	0.06
481,	0.69,	62.50,	0.87,	0.13
482,	0.71,	53.12,	1.07,	0.01
483,	0.68,	59.38,	0.95,	0.06
484,	0.92,	53.12,	1.02,	0.03
485,	0.85,	50.00,	0.88,	0.10
486,	0.65,	65.62,	0.85,	0.04
487,	0.61,	65.62,	0.81,	0.04
488,	0.63,	65.62,	0.83,	0.07
489,	0.91,	53.12,	0.94,	0.09
490,	0.64,	65.62,	0.96,	0.13
491,	0.66,	59.38,	0.96,	0.03
492,	0.87,	46.88,	0.89,	0.16
493,	0.64,	62.50,	0.88,	0.03
494,	0.73,	56.25,	0.77,	0.12
495,	0.79,	53.12,	0.81,	0.12
496,	0.89,	56.25,	0.95,	0.02
497,	0.80,	53.12,	1.01,	0.07
498,	0.77,	53.12,	0.72,	0.10
499,	0.72,	50.00,	1.00,	0.12
500,	0.82,	53.12,	0.92,	0.12
501,	0.81,	59.38,	0.92,	0.12
502,	0.72,	59.38,	0.86,	0.06
503,	0.68,	56.25,	0.73,	0.11
504,	0.87,	53.12,	0.89,	0.12
505,	0.78,	53.12,	0.76,	0.08
506,	0.83,	50.00,	0.88,	0.06
507,	0.71,	62.50,	0.82,	0.07
508,	0.73,	50.00,	0.80,	0.01
509,	0.72,	62.50,	0.79,	0.05
510,	0.68,	62.50,	0.88,	0.09
511,	0.64,	68.75,	0.79,	0.01
512,	0.82,	40.62,	0.83,	0.19
513,	0.74,	56.25,	1.00,	0.07
514,	0.80,	53.12,	0.85,	0.04
515,	0.84,	53.12,	1.04,	0.02
516,	0.62,	68.75,	0.83,	0.11
517,	0.88,	46.88,	0.84,	0.02
518,	0.77,	59.38,	0.83,	0.03
519,	0.72,	56.25,	0.79,	0.04
520,	0.84,	46.88,	0.84,	0.05
521,	0.80,	40.62,	0.68,	0.04
522,	0.73,	56.25,	0.75,	0.09
523,	0.80,	53.12,	0.84,	0.12
524,	0.76,	53.12,	0.83,	0.16
525,	0.84,	53.12,	0.80,	0.06
526,	0.77,	59.38,	0.83,	0.08
527,	0.70,	53.12,	0.83,	0.04
528,	0.76,	62.50,	0.82,	0.07
529,	0.74,	53.12,	0.78,	0.06
530,	0.79,	59.38,	0.96,	0.00
531,	0.69,	68.75,	0.93,	0.08
532,	0.59,	68.75,	0.58,	0.02
533,	0.84,	53.12,	0.90,	0.03
534,	0.70,	62.50,	0.71,	0.07
535,	0.84,	56.25,	0.84,	0.03
536,	0.80,	53.12,	0.79,	0.02
537,	0.72,	59.38,	0.71,	0.02
538,	0.70,	59.38,	0.79,	0.06
539,	0.62,	78.12,	0.98,	0.06
540,	0.71,	56.25,	0.91,	0.02
541,	0.96,	50.00,	0.82,	0.13
542,	0.71,	56.25,	0.87,	0.02
543,	0.91,	43.75,	0.91,	0.05
544,	0.68,	62.50,	0.82,	0.06
545,	0.85,	56.25,	0.92,	0.13
546,	0.84,	53.12,	0.87,	0.06
547,	0.71,	56.25,	0.93,	0.03
548,	0.77,	59.38,	0.84,	0.07
549,	0.63,	56.25,	0.89,	0.03
550,	0.78,	53.12,	0.85,	0.05
551,	0.75,	59.38,	0.96,	0.03
552,	0.76,	53.12,	0.80,	0.01
553,	0.62,	68.75,	0.92,	0.05
554,	0.70,	59.38,	0.76,	0.06
555,	0.69,	56.25,	0.78,	0.20
556,	0.70,	56.25,	0.90,	0.07
557,	0.73,	50.00,	0.83,	0.07
558,	0.76,	59.38,	0.69,	0.07
559,	0.71,	71.88,	0.81,	0.09
560,	0.84,	37.50,	0.71,	0.07
561,	0.83,	62.50,	0.76,	0.04
562,	0.76,	53.12,	0.79,	0.08
563,	0.74,	59.38,	0.72,	0.11
564,	0.82,	50.00,	0.76,	0.05
565,	0.78,	50.00,	0.88,	0.09
566,	0.78,	56.25,	0.85,	0.04
567,	0.82,	50.00,	1.09,	0.02
568,	0.68,	53.12,	0.84,	0.02
569,	0.83,	59.38,	0.63,	0.07
570,	0.68,	65.62,	0.75,	0.11
571,	0.78,	53.12,	0.94,	0.03
572,	1.04,	50.00,	0.67,	0.04
573,	0.94,	46.88,	0.86,	0.17
574,	0.80,	56.25,	0.82,	0.07
575,	0.79,	43.75,	0.84,	0.12
576,	0.79,	46.88,	0.94,	0.07
577,	0.75,	53.12,	0.85,	0.16
578,	0.73,	53.12,	0.81,	0.03
579,	0.70,	59.38,	0.80,	0.03
580,	0.74,	59.38,	0.86,	0.05
581,	0.67,	62.50,	0.93,	0.06
582,	0.71,	56.25,	0.83,	0.05
583,	0.87,	53.12,	0.85,	0.13
584,	0.87,	53.12,	0.84,	0.03
585,	0.77,	59.38,	0.93,	0.07
586,	0.86,	56.25,	1.07,	0.05
587,	0.75,	50.00,	0.79,	0.03
588,	0.79,	56.25,	0.74,	0.20
589,	0.62,	59.38,	0.77,	0.03
590,	0.70,	59.38,	0.94,	0.05
591,	0.65,	53.12,	0.81,	0.02
592,	0.65,	62.50,	0.85,	0.01
593,	0.76,	56.25,	0.72,	0.06
594,	0.77,	53.12,	0.89,	0.02
595,	0.72,	56.25,	0.82,	0.02
596,	0.74,	50.00,	0.90,	0.20
597,	0.86,	53.12,	0.94,	0.09
598,	0.72,	62.50,	0.77,	0.04
599,	0.68,	59.38,	0.66,	0.07
600,	0.75,	56.25,	0.90,	0.08
601,	0.74,	46.88,	0.88,	0.03
602,	0.79,	59.38,	0.81,	0.13
603,	0.82,	50.00,	0.89,	0.02
604,	0.72,	56.25,	0.79,	0.02
605,	0.73,	53.12,	0.85,	0.05
606,	0.72,	59.38,	0.74,	0.03
607,	0.97,	46.88,	0.76,	0.06
608,	0.73,	59.38,	0.88,	0.03
609,	0.70,	50.00,	0.81,	0.12
610,	0.89,	53.12,	0.78,	0.22
611,	0.74,	53.12,	0.82,	0.04
612,	0.84,	56.25,	0.78,	0.17
613,	0.69,	59.38,	0.74,	0.07
614,	0.79,	56.25,	0.81,	0.03
615,	0.93,	46.88,	0.71,	0.02
616,	0.85,	53.12,	0.91,	0.06
617,	0.66,	65.62,	0.70,	0.05
618,	0.84,	53.12,	0.67,	0.03
619,	0.68,	59.38,	0.80,	0.07
620,	0.70,	56.25,	0.65,	0.09
621,	0.84,	46.88,	0.71,	0.06
622,	0.86,	43.75,	0.80,	0.10
623,	0.70,	56.25,	0.88,	0.08
624,	0.71,	59.38,	0.75,	0.03
625,	0.86,	50.00,	0.88,	0.01
626,	0.77,	53.12,	0.78,	0.12
627,	0.78,	56.25,	0.69,	0.02
628,	0.79,	53.12,	0.74,	0.01
629,	0.87,	59.38,	0.68,	0.03
630,	0.60,	71.88,	0.60,	0.05
631,	0.79,	50.00,	0.67,	0.12
632,	0.76,	59.38,	1.02,	0.02
633,	0.76,	50.00,	0.97,	0.07
634,	0.62,	53.12,	0.68,	0.04
635,	0.80,	59.38,	0.75,	0.02
