689,	0.651498,	65.62,	1.228100
690,	0.674474,	53.12,	1.149090
691,	0.874169,	56.25,	0.970124
692,	0.441288,	84.38,	1.135650
693,	0.628398,	68.75,	1.039155
694,	0.802227,	50.00,	1.072818
695,	0.727493,	46.88,	1.450832
696,	0.483893,	78.12,	1.231624
697,	0.815034,	53.12,	1.273262
698,	0.808065,	43.75,	1.019277
699,	0.710523,	65.62,	1.050134
700,	0.678990,	65.62,	1.070268
701,	0.771311,	62.50,	1.033220
702,	0.651514,	65.62,	0.937185
703,	0.580387,	68.75,	0.869204
704,	0.775284,	53.12,	1.101486
705,	0.627586,	62.50,	1.259785
706,	0.636052,	68.75,	1.297268
707,	0.729464,	59.38,	1.131094
708,	0.806835,	46.88,	1.107982
709,	0.675426,	68.75,	1.000371
710,	0.796498,	56.25,	0.934855
711,	0.748317,	65.62,	1.159075
712,	0.697223,	62.50,	1.122116
713,	0.588507,	68.75,	1.090076
714,	0.684834,	65.62,	0.925148
715,	0.674162,	62.50,	0.915047
716,	0.700986,	56.25,	0.906462
717,	0.547294,	71.88,	1.250748
718,	0.700212,	59.38,	1.119946
719,	0.757586,	50.00,	1.083798
720,	0.803810,	43.75,	1.136107
721,	0.738193,	56.25,	1.085744
722,	0.657559,	62.50,	1.250021
723,	0.863851,	40.62,	0.971782
724,	0.671330,	53.12,	0.861923
725,	0.552460,	68.75,	0.987335
726,	0.754638,	53.12,	1.080495
727,	0.595719,	65.62,	1.027109
728,	0.811687,	43.75,	1.142925
729,	0.678146,	56.25,	1.165708
730,	0.620210,	71.88,	1.233651
731,	0.647696,	65.62,	0.895645
732,	0.738487,	62.50,	1.034570
733,	0.583366,	62.50,	1.043439
734,	0.538588,	78.12,	1.053311
735,	0.640450,	59.38,	1.107214
